date,product_id,product_name,buy_price,sell_price,mid_price,spread_abs,spread_pct,quote_count,source_count,provider_count,primary_source,primary_provider,sources_active,branches_active,source_quality,unit,source_lineage,build_timestamp
2020-03-02,pnj_ring_24k,PNJ ring 24K,44970000.0,45945000.0,45457500.0,975000.0,0.021221025138752857,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-03,pnj_ring_24k,PNJ ring 24K,44900000.0,45800000.0,45350000.0,900000.0,0.019650655021834062,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-03-04,pnj_ring_24k,PNJ ring 24K,45800000.0,46750000.0,46275000.0,950000.0,0.020320855614973262,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-05,pnj_ring_24k,PNJ ring 24K,45700000.0,46600000.0,46150000.0,900000.0,0.019313304721030045,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-03-06,pnj_ring_24k,PNJ ring 24K,46150000.0,47075000.0,46612500.0,925000.0,0.01964949548592671,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-07,pnj_ring_24k,PNJ ring 24K,46200000.0,47050000.0,46625000.0,850000.0,0.018065887353878853,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-03-08,pnj_ring_24k,PNJ ring 24K,46200000.0,47050000.0,46625000.0,850000.0,0.018065887353878853,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-03-09,pnj_ring_24k,PNJ ring 24K,46600000.0,47600000.0,47100000.0,1000000.0,0.02100840336134454,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-10,pnj_ring_24k,PNJ ring 24K,46700000.0,47500000.0,47100000.0,800000.0,0.016842105263157894,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-03-11,pnj_ring_24k,PNJ ring 24K,46500000.0,47300000.0,46900000.0,800000.0,0.016913319238900635,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-03-12,pnj_ring_24k,PNJ ring 24K,46295000.0,47095000.0,46695000.0,800000.0,0.016986941288884172,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-13,pnj_ring_24k,PNJ ring 24K,44500000.0,45650000.0,45075000.0,1150000.0,0.025191675794085433,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-14,pnj_ring_24k,PNJ ring 24K,44300000.0,45150000.0,44725000.0,850000.0,0.018826135105204873,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-16,pnj_ring_24k,PNJ ring 24K,44400000.0,45200000.0,44800000.0,800000.0,0.017699115044247787,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-03-17,pnj_ring_24k,PNJ ring 24K,44175000.0,45075000.0,44625000.0,900000.0,0.019966722129783693,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-18,pnj_ring_24k,PNJ ring 24K,44100000.0,45150000.0,44625000.0,1050000.0,0.023255813953488372,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-19,pnj_ring_24k,PNJ ring 24K,44100000.0,45150000.0,44625000.0,1050000.0,0.023255813953488372,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-20,pnj_ring_24k,PNJ ring 24K,44250000.0,45250000.0,44750000.0,1000000.0,0.022099447513812154,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-21,pnj_ring_24k,PNJ ring 24K,44300000.0,45300000.0,44800000.0,1000000.0,0.02207505518763797,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-03-23,pnj_ring_24k,PNJ ring 24K,44300000.0,45300000.0,44800000.0,1000000.0,0.02207505518763797,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-03-24,pnj_ring_24k,PNJ ring 24K,45225000.0,46425000.0,45825000.0,1200000.0,0.025848142164781908,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-25,pnj_ring_24k,PNJ ring 24K,45525000.0,46725000.0,46125000.0,1200000.0,0.025682182985553772,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-26,pnj_ring_24k,PNJ ring 24K,44950000.0,46100000.0,45525000.0,1150000.0,0.024945770065075923,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-27,pnj_ring_24k,PNJ ring 24K,45100000.0,46300000.0,45700000.0,1200000.0,0.02591792656587473,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-28,pnj_ring_24k,PNJ ring 24K,45150000.0,46350000.0,45750000.0,1200000.0,0.025889967637540454,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-03-30,pnj_ring_24k,PNJ ring 24K,45175000.0,46375000.0,45775000.0,1200000.0,0.02587601078167116,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-03-31,pnj_ring_24k,PNJ ring 24K,45050000.0,46250000.0,45650000.0,1200000.0,0.025945945945945945,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-04-03,pnj_ring_24k,PNJ ring 24K,44700000.0,46000000.0,45350000.0,1300000.0,0.02826086956521739,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-04-04,pnj_ring_24k,PNJ ring 24K,44500000.0,45900000.0,45200000.0,1400000.0,0.030501089324618737,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-06,pnj_ring_24k,PNJ ring 24K,44500000.0,45900000.0,45200000.0,1400000.0,0.030501089324618737,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-07,pnj_ring_24k,PNJ ring 24K,44900000.0,46100000.0,45500000.0,1200000.0,0.026030368763557483,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-08,pnj_ring_24k,PNJ ring 24K,44900000.0,46100000.0,45500000.0,1200000.0,0.026030368763557483,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-09,pnj_ring_24k,PNJ ring 24K,44900000.0,46100000.0,45500000.0,1200000.0,0.026030368763557483,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-10,pnj_ring_24k,PNJ ring 24K,45050000.0,46400000.0,45725000.0,1350000.0,0.029094827586206896,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-04-11,pnj_ring_24k,PNJ ring 24K,45000000.0,46300000.0,45650000.0,1300000.0,0.028077753779697623,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-13,pnj_ring_24k,PNJ ring 24K,45000000.0,46300000.0,45650000.0,1300000.0,0.028077753779697623,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-14,pnj_ring_24k,PNJ ring 24K,45700000.0,47100000.0,46400000.0,1400000.0,0.029723991507430998,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-15,pnj_ring_24k,PNJ ring 24K,45700000.0,47100000.0,46400000.0,1400000.0,0.029723991507430998,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-16,pnj_ring_24k,PNJ ring 24K,45700000.0,47100000.0,46400000.0,1400000.0,0.029723991507430998,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-17,pnj_ring_24k,PNJ ring 24K,45700000.0,47100000.0,46400000.0,1400000.0,0.029723991507430998,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-18,pnj_ring_24k,PNJ ring 24K,45700000.0,47100000.0,46400000.0,1400000.0,0.029723991507430998,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-20,pnj_ring_24k,PNJ ring 24K,45475000.0,46775000.0,46125000.0,1300000.0,0.02779262426509888,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-04-21,pnj_ring_24k,PNJ ring 24K,45250000.0,46450000.0,45850000.0,1200000.0,0.02583423035522067,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-22,pnj_ring_24k,PNJ ring 24K,45250000.0,46450000.0,45850000.0,1200000.0,0.02583423035522067,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-23,pnj_ring_24k,PNJ ring 24K,45750000.0,46950000.0,46350000.0,1200000.0,0.025559105431309903,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-24,pnj_ring_24k,PNJ ring 24K,45950000.0,47050000.0,46500000.0,1100000.0,0.023379383634431455,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-25,pnj_ring_24k,PNJ ring 24K,46050000.0,47250000.0,46650000.0,1200000.0,0.025396825396825397,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-04-27,pnj_ring_24k,PNJ ring 24K,46050000.0,47200000.0,46625000.0,1150000.0,0.024364406779661018,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-04-28,pnj_ring_24k,PNJ ring 24K,46100000.0,47200000.0,46650000.0,1100000.0,0.023305084745762712,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-04-29,pnj_ring_24k,PNJ ring 24K,46100000.0,47200000.0,46650000.0,1100000.0,0.023305084745762712,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-04,pnj_ring_24k,PNJ ring 24K,46100000.0,47200000.0,46650000.0,1100000.0,0.023305084745762712,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-05,pnj_ring_24k,PNJ ring 24K,46100000.0,47200000.0,46650000.0,1100000.0,0.023305084745762712,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-06,pnj_ring_24k,PNJ ring 24K,46100000.0,47200000.0,46650000.0,1100000.0,0.023305084745762712,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-07,pnj_ring_24k,PNJ ring 24K,46050000.0,46950000.0,46500000.0,900000.0,0.019169329073482427,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-05-08,pnj_ring_24k,PNJ ring 24K,46200000.0,47200000.0,46700000.0,1000000.0,0.0211864406779661,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-09,pnj_ring_24k,PNJ ring 24K,46200000.0,47200000.0,46700000.0,1000000.0,0.0211864406779661,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-11,pnj_ring_24k,PNJ ring 24K,46200000.0,47200000.0,46700000.0,1000000.0,0.0211864406779661,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-12,pnj_ring_24k,PNJ ring 24K,46150000.0,46950000.0,46550000.0,800000.0,0.01703940362087327,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-05-13,pnj_ring_24k,PNJ ring 24K,46300000.0,47100000.0,46700000.0,800000.0,0.016985138004246284,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-14,pnj_ring_24k,PNJ ring 24K,46525000.0,47275000.0,46900000.0,750000.0,0.015864621893178214,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-05-15,pnj_ring_24k,PNJ ring 24K,47200000.0,47900000.0,47550000.0,700000.0,0.014613778705636743,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-16,pnj_ring_24k,PNJ ring 24K,47600000.0,48300000.0,47950000.0,700000.0,0.014492753623188406,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-18,pnj_ring_24k,PNJ ring 24K,48000000.0,48750000.0,48375000.0,750000.0,0.015384615384615385,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-05-19,pnj_ring_24k,PNJ ring 24K,47950000.0,48650000.0,48300000.0,700000.0,0.014388489208633094,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-05-20,pnj_ring_24k,PNJ ring 24K,48000000.0,48700000.0,48350000.0,700000.0,0.014373716632443531,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-21,pnj_ring_24k,PNJ ring 24K,47745000.0,48445000.0,48095000.0,700000.0,0.01444937558055527,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-05-22,pnj_ring_24k,PNJ ring 24K,47660000.0,48360000.0,48010000.0,700000.0,0.014474772539288668,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-05-23,pnj_ring_24k,PNJ ring 24K,47650000.0,48350000.0,48000000.0,700000.0,0.014477766287487074,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-25,pnj_ring_24k,PNJ ring 24K,47650000.0,48350000.0,48000000.0,700000.0,0.014477766287487074,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-26,pnj_ring_24k,PNJ ring 24K,47700000.0,48400000.0,48050000.0,700000.0,0.014462809917355372,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-27,pnj_ring_24k,PNJ ring 24K,47525000.0,48225000.0,47875000.0,700000.0,0.014515292897874546,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-05-28,pnj_ring_24k,PNJ ring 24K,47585000.0,48285000.0,47935000.0,700000.0,0.014497255876566221,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-05-29,pnj_ring_24k,PNJ ring 24K,47620000.0,48320000.0,47970000.0,700000.0,0.014486754966887417,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-05-30,pnj_ring_24k,PNJ ring 24K,47720000.0,48420000.0,48070000.0,700000.0,0.014456836018174308,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-06-01,pnj_ring_24k,PNJ ring 24K,47900000.0,48600000.0,48250000.0,700000.0,0.01440329218106996,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-06-02,pnj_ring_24k,PNJ ring 24K,48100000.0,48800000.0,48450000.0,700000.0,0.014344262295081968,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-06-03,pnj_ring_24k,PNJ ring 24K,47910000.0,48660000.0,48285000.0,750000.0,0.015413070283600493,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-06-04,pnj_ring_24k,PNJ ring 24K,47700000.0,48400000.0,48050000.0,700000.0,0.014462809917355372,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-06-05,pnj_ring_24k,PNJ ring 24K,47750000.0,48450000.0,48100000.0,700000.0,0.014447884416924664,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-06-06,pnj_ring_24k,PNJ ring 24K,47260000.0,47960000.0,47610000.0,700000.0,0.014595496246872394,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-06-08,pnj_ring_24k,PNJ ring 24K,47230000.0,47930000.0,47580000.0,700000.0,0.014604631754642187,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-06-09,pnj_ring_24k,PNJ ring 24K,47250000.0,47950000.0,47600000.0,700000.0,0.014598540145985401,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-06-10,pnj_ring_24k,PNJ ring 24K,47500000.0,48200000.0,47850000.0,700000.0,0.014522821576763486,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-06-11,pnj_ring_24k,PNJ ring 24K,47800000.0,48500000.0,48150000.0,700000.0,0.01443298969072165,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-06-12,pnj_ring_24k,PNJ ring 24K,47800000.0,48500000.0,48150000.0,700000.0,0.01443298969072165,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-06-13,pnj_ring_24k,PNJ ring 24K,47800000.0,48500000.0,48150000.0,700000.0,0.01443298969072165,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-06-15,pnj_ring_24k,PNJ ring 24K,47775000.0,48475000.0,48125000.0,700000.0,0.01444043321299639,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-06-16,pnj_ring_24k,PNJ ring 24K,47900000.0,48600000.0,48250000.0,700000.0,0.01440329218106996,1,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 1}",2026-07-16T07:19:58.998818+00:00
2020-06-17,pnj_ring_24k,PNJ ring 24K,47845000.0,48545000.0,48195000.0,700000.0,0.014419610670511895,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
2020-06-18,pnj_ring_24k,PNJ ring 24K,47890000.0,48590000.0,48240000.0,700000.0,0.014406256431364478,2,1,1,giavang_pnj_archive,PNJ,giavang_pnj_archive,Giá vàng nữ trang,0.7,VND/luong,"{""giavang_pnj_archive"": 2}",2026-07-16T07:19:58.998818+00:00
